pilot|technology|esco_occ_code|isco_code|occupation_title|tech_label|best_esco_label|best_esco_uri|similarity|matched_as|state|strategy
A|DPP Model|7421.3|7421|Consumer Electronics Repair technician|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
A|DPP Model|3119.2.1|3119|Robotics Engineering Technician|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
A|DPP Model|8211.2|8211|Industrial Machinery Assembler|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
A|DPP Model|8211.3|8211|Mecharonics Assembler|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
A|DPP Model|3113.1|3113|Electrical Engineering Technicians|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
A|DPP Model|7412.3|7412|Electrical Mechanic|Interoperability and data exchange awareness|||0.0||absent_internal|reskilling
A|DPP Model|1324.8|1324|Supply Chain Managers|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|1321.2.1|1321|Industrial Production Managers|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|1321.2.2|1321|Industrial Quality Managers|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|1321.2.3|1321|operations manager|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|2521.1|2521|database administrator|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|2521.2|2521|database designer|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|2521.3|2521|database developer|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|2521.4|2521|database integrator|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|2521.5|2521|data warehouse designer|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|2144.1.6|2144|Equipment Engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|2144.1.9|2144|Industrial Tool Design Engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|2144.1.11|2144|Mechatronics Engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|2144.1.22|2144|tooling engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|2141.4.1|2141|Manufacturing Engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|2141.4.2|2141|Production Engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|3122.3.4|3122|Machinery Assembly Supervisor|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|3122.4.8|3122|Machine Operator Supervisors|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|9333.3|9333|Materials Handler|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|9333.8|9333|Freight Handlers|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|4321.1|4321|inventory coordinator|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|4322.1|4322|Machinery Assembly Coordinator|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|7421.3|7421|Consumer Electronics Repair technician|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|3119.2.1|3119|Robotics Engineering Technician|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|8211.2|8211|Industrial Machinery Assembler|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|8211.3|8211|Mecharonics Assembler|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|3113.1|3113|Electrical Engineering Technicians|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|7412.3|7412|Electrical Mechanic|Cybersecurity Awareness|||0.0||absent_external|new hire
A|DPP Model|1324.8|1324|Supply Chain Managers|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|1321.2.1|1321|Industrial Production Managers|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|1321.2.2|1321|Industrial Quality Managers|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|1321.2.3|1321|operations manager|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|2521.1|2521|database administrator|System administration, data security, operational continuity|maintain database security|http://data.europa.eu/esco/skill/ec85cc63-4e24-4631-bf92-8789db2605c0|0.5749|essential|adjacent|upskilling
A|DPP Model|2521.2|2521|database designer|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|2521.3|2521|database developer|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|2521.4|2521|database integrator|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|2521.5|2521|data warehouse designer|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|2144.1.6|2144|Equipment Engineer|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|2144.1.9|2144|Industrial Tool Design Engineer|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|2144.1.11|2144|Mechatronics Engineer|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|2144.1.22|2144|tooling engineer|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|2141.4.1|2141|Manufacturing Engineer|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|2141.4.2|2141|Production Engineer|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|3122.3.4|3122|Machinery Assembly Supervisor|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|3122.4.8|3122|Machine Operator Supervisors|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|9333.3|9333|Materials Handler|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|9333.8|9333|Freight Handlers|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|4321.1|4321|inventory coordinator|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|4322.1|4322|Machinery Assembly Coordinator|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|7421.3|7421|Consumer Electronics Repair technician|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|3119.2.1|3119|Robotics Engineering Technician|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|8211.2|8211|Industrial Machinery Assembler|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|8211.3|8211|Mecharonics Assembler|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|3113.1|3113|Electrical Engineering Technicians|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|DPP Model|7412.3|7412|Electrical Mechanic|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
A|Hybrid disassembly|1324.8|1324|Supply Chain Managers|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|1321.2.1|1321|Industrial Production Managers|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|1321.2.2|1321|Industrial Quality Managers|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|1321.2.3|1321|operations manager|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|2521.1|2521|database administrator|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|2521.2|2521|database designer|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|2521.3|2521|database developer|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|2521.4|2521|database integrator|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|2521.5|2521|data warehouse designer|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|2144.1.6|2144|Equipment Engineer|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|2144.1.9|2144|Industrial Tool Design Engineer|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|2144.1.11|2144|Mechatronics Engineer|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|2144.1.22|2144|tooling engineer|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|2141.4.1|2141|Manufacturing Engineer|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|2141.4.2|2141|Production Engineer|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|3122.3.4|3122|Machinery Assembly Supervisor|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|3122.4.8|3122|Machine Operator Supervisors|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|9333.3|9333|Materials Handler|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|9333.8|9333|Freight Handlers|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|4321.1|4321|inventory coordinator|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|4322.1|4322|Machinery Assembly Coordinator|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|7421.3|7421|Consumer Electronics Repair technician|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|3119.2.1|3119|Robotics Engineering Technician|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|8211.2|8211|Industrial Machinery Assembler|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|8211.3|8211|Mecharonics Assembler|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|3113.1|3113|Electrical Engineering Technicians|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|7412.3|7412|Electrical Mechanic|Collaboration and knowledge about the cobot capabilities and parameters|||0.0||absent_external|new hire
A|Hybrid disassembly|1324.8|1324|Supply Chain Managers|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|1321.2.1|1321|Industrial Production Managers|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|1321.2.2|1321|Industrial Quality Managers|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|1321.2.3|1321|operations manager|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|2521.1|2521|database administrator|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|2521.2|2521|database designer|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|2521.3|2521|database developer|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|2521.4|2521|database integrator|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|2521.5|2521|data warehouse designer|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|2144.1.6|2144|Equipment Engineer|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|2144.1.9|2144|Industrial Tool Design Engineer|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|2144.1.11|2144|Mechatronics Engineer|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|2144.1.22|2144|tooling engineer|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|2141.4.1|2141|Manufacturing Engineer|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|2141.4.2|2141|Production Engineer|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|3122.3.4|3122|Machinery Assembly Supervisor|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|3122.4.8|3122|Machine Operator Supervisors|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|9333.3|9333|Materials Handler|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|9333.8|9333|Freight Handlers|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|4321.1|4321|inventory coordinator|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|4322.1|4322|Machinery Assembly Coordinator|Task Programming|||0.0||absent_external|new hire
A|Hybrid disassembly|7421.3|7421|Consumer Electronics Repair technician|Task Programming|||0.0||absent_external|new hire
